City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
278,Luderitz,NA,2021-06-01 06:53:05,-26.6481,15.1594,57.94,54,0,13.09
279,Labuan,MY,2021-06-01 06:53:06,5.2767,115.2417,88.16,74,20,2.3
280,Sembakung,ID,2021-06-01 06:53:06,3.8167,117.25,89.53,69,82,1.95
281,Hasaki,JP,2021-06-01 06:53:07,35.7333,140.8333,77.29,65,4,8.93
282,Tasiilaq,GL,2021-06-01 06:53:07,65.6145,-37.6368,27.23,78,8,5.1
283,Benton Harbor,US,2021-06-01 06:53:08,42.1167,-86.4542,58.01,69,45,6.82
284,Qasigiannguit,GL,2021-06-01 06:53:08,68.8193,-51.1922,30.38,88,25,0.43
285,Zhangjiakou,CN,2021-06-01 06:53:09,40.81,114.8794,79.9,19,40,11.9
286,Cherskiy,RU,2021-06-01 06:53:09,68.75,161.3,67.24,21,94,6.51
287,Timmins,CA,2021-06-01 06:49:53,48.4669,-81.3331,51.62,93,90,4.85
288,Gizel,RU,2021-06-01 06:53:10,43.04,44.5708,73.62,60,75,5.23
289,Campo Verde,BR,2021-06-01 06:53:10,-20.4167,-54.0667,67.21,97,100,2.95
290,Capoterra,IT,2021-06-01 06:53:11,39.1763,8.9718,69.58,74,0,6.33
291,Bosorod,RO,2021-06-01 06:53:11,45.6833,23.0833,49.96,95,100,5.79
292,Margate,GB,2021-06-01 06:53:11,51.3813,1.3862,63.3,85,0,9.08
293,Klaksvik,FO,2021-06-01 06:53:12,62.2266,-6.589,50.92,97,100,16.06
294,Roald,NO,2021-06-01 06:53:12,62.5833,6.1333,71.17,93,90,5.75
295,Leningradskiy,RU,2021-06-01 06:53:13,69.3833,178.4167,31.05,91,78,12.21
296,Newport,GB,2021-06-01 06:53:13,51.5877,-2.9984,62.29,79,69,8.99
297,Tiarei,PF,2021-06-01 06:53:14,-17.5333,-149.3333,77.02,68,19,16.69
298,Hammerfest,NO,2021-06-01 06:53:14,70.6634,23.6821,48.65,81,40,12.66
299,Harper,LR,2021-06-01 06:53:14,4.375,-7.7169,75.97,91,100,5.08
300,Lapua,FI,2021-06-01 06:53:15,62.9693,23.0088,61.47,53,23,4.32
301,Tessalit,ML,2021-06-01 06:53:15,20.1986,1.0114,93.51,7,0,7.25
302,Consett,GB,2021-06-01 06:53:16,54.854,-1.8316,59.25,73,16,5.73
303,Raga,SS,2021-06-01 06:53:16,8.4596,25.678,89.74,38,86,7.07
304,San Policarpo,PH,2021-06-01 06:53:17,12.1791,125.5072,84.31,86,100,21.79
305,Astana,KZ,2021-06-01 06:53:17,51.1801,71.446,78.75,47,20,10.89
306,Comodoro Rivadavia,AR,2021-06-01 06:53:17,-45.8667,-67.5,51.66,62,0,9.22
307,Lucapa,AO,2021-06-01 06:53:18,-8.4192,20.7447,69.21,33,82,6.22
308,Shangzhi,CN,2021-06-01 06:53:18,45.2167,127.9667,61.14,85,100,10.92
309,Mareeba,AU,2021-06-01 06:53:18,-17.0,145.4333,68.49,89,89,5.97
310,Temir,KZ,2021-06-01 06:53:19,49.1414,57.13,77.43,50,81,8.3
311,Cavalcante,BR,2021-06-01 06:53:19,-13.7975,-47.4583,66.07,50,78,3.36
312,Qaqortoq,GL,2021-06-01 06:53:20,60.7167,-46.0333,39.99,77,8,6.76
313,Shiyan,CN,2021-06-01 06:53:20,32.6475,110.7781,83.84,54,100,4.25
314,Ngunguru,NZ,2021-06-01 06:53:21,-35.6167,174.5,56.16,76,0,11.99
315,Nuuk,GL,2021-06-01 06:53:21,64.1835,-51.7216,32.88,100,66,5.99
316,Beaumont,US,2021-06-01 06:50:39,30.0861,-94.1019,78.78,87,40,6.33
317,Labuhan,ID,2021-06-01 06:53:22,-6.8844,112.2051,83.77,75,73,6.35
318,Waitati,NZ,2021-06-01 06:53:22,-45.75,170.5667,46.8,73,76,3.83
319,Choix,MX,2021-06-01 06:53:23,26.7092,-108.3219,76.19,56,0,2.13
320,Koszalin,PL,2021-06-01 06:53:23,54.1944,16.1722,57.67,88,100,7.47
321,Kirzhach,RU,2021-06-01 06:53:23,56.15,38.8667,55.94,47,10,7.07
322,Ulaanbaatar,MN,2021-06-01 06:52:41,47.9077,106.8832,48.33,31,40,17.96
323,Mansfield,GB,2021-06-01 06:52:06,53.1333,-1.2,58.39,83,10,4.88
324,Egvekinot,RU,2021-06-01 06:53:24,66.3167,-179.1667,33.78,70,33,7.78
325,Mende,FR,2021-06-01 06:53:25,44.6667,3.5,52.92,72,86,6.64
326,Skibbereen,IE,2021-06-01 06:53:25,51.55,-9.2667,55.2,89,100,4.23
327,Athabasca,CA,2021-06-01 06:53:25,54.7169,-113.2854,58.82,71,100,6.8
328,Bay Roberts,CA,2021-06-01 06:53:26,47.5999,-53.2648,50.05,93,100,4.0
329,Sinnamary,GF,2021-06-01 06:53:26,5.3833,-52.95,77.36,90,100,10.42
330,Arrecife,ES,2021-06-01 06:53:27,28.963,-13.5477,66.27,68,40,9.22
331,Nantucket,US,2021-06-01 06:53:27,41.2835,-70.0995,56.08,94,94,16.6
332,Buin,CL,2021-06-01 06:53:27,-33.7333,-70.75,62.74,41,99,1.25
333,Raudeberg,NO,2021-06-01 06:53:28,61.9875,5.1352,58.78,96,8,6.42
334,Khandyga,RU,2021-06-01 06:53:28,62.6667,135.6,64.13,36,82,5.66
335,Igarka,RU,2021-06-01 06:53:29,67.4667,86.5833,36.99,88,99,10.36
336,Hobyo,SO,2021-06-01 06:53:29,5.3505,48.5268,83.8,65,95,20.38
337,Diu,IN,2021-06-01 06:53:29,20.7141,70.9822,88.97,62,6,13.87
338,San Cristobal,VE,2021-06-01 06:53:30,7.7669,-72.225,64.81,94,100,2.84
339,Ammon,US,2021-06-01 06:53:30,43.4696,-111.9666,52.95,54,100,6.69
340,Gornopravdinsk,RU,2021-06-01 06:53:31,60.05,69.9,56.73,38,6,5.75
341,Ankazoabo,MG,2021-06-01 06:53:31,-22.2833,44.5167,78.15,39,83,4.18
342,Katol,IN,2021-06-01 06:53:31,21.2667,78.5833,91.96,24,9,2.01
343,Moletai,LT,2021-06-01 06:53:32,55.2333,25.4167,54.18,70,99,3.04
344,Dakar,SN,2021-06-01 06:53:32,14.6937,-17.4441,72.48,88,75,4.61
345,Konosha,RU,2021-06-01 06:53:33,60.9736,40.257,58.86,38,76,5.37
346,Port-Cartier,CA,2021-06-01 06:53:33,50.0334,-66.8654,43.02,94,100,2.86
347,Chernushka,RU,2021-06-01 06:53:33,56.5072,56.0766,59.45,57,65,8.9
348,Belaya Gora,RU,2021-06-01 06:53:34,68.5333,146.4167,71.56,23,58,15.93
349,Makokou,GA,2021-06-01 06:53:34,0.5738,12.8642,73.26,95,100,3.67
350,Half Moon Bay,US,2021-06-01 06:53:10,37.4636,-122.4286,69.12,79,1,8.05
351,Lang Suan,TH,2021-06-01 06:53:35,9.9456,99.0785,89.69,62,71,1.14
352,Honningsvag,NO,2021-06-01 06:53:35,70.9821,25.9704,42.84,96,100,20.92
353,Platanos,GR,2021-06-01 06:53:36,37.6667,21.6167,68.56,51,1,10.04
354,Limbang,MY,2021-06-01 06:53:36,4.75,115.0,88.11,90,68,6.31
355,Saint-Pierre,RE,2021-06-01 06:53:36,-21.3393,55.4781,82.29,62,0,19.57
356,Kisangani,CD,2021-06-01 06:53:37,0.5167,25.2,71.96,100,90,1.1
357,Kaitangata,NZ,2021-06-01 06:53:37,-46.2817,169.8464,49.93,75,29,6.29
358,Pemangkat,ID,2021-06-01 06:53:38,1.1667,108.9667,86.16,68,6,9.37
359,Pitimbu,BR,2021-06-01 06:53:38,-7.4706,-34.8086,72.19,76,92,8.88
360,Dunedin,NZ,2021-06-01 06:53:38,-45.8742,170.5036,46.8,73,60,5.41
361,Klyuchi,RU,2021-06-01 06:53:39,52.2667,79.1667,85.53,22,66,6.87
362,Tiznit,MA,2021-06-01 06:53:39,29.5833,-9.5,63.57,65,6,1.39
363,Shingu,JP,2021-06-01 06:53:40,33.7333,135.9833,76.19,75,7,6.96
364,Almaty,KZ,2021-06-01 06:49:15,43.25,76.95,85.91,19,20,5.99
365,Bonthe,SL,2021-06-01 06:53:40,7.5264,-12.505,76.59,86,100,2.71
366,Zavetnoye,RU,2021-06-01 06:53:41,47.1194,43.8903,76.84,54,89,4.52
367,Puerto El Triunfo,SV,2021-06-01 06:53:41,13.2833,-88.55,80.38,82,83,4.0
368,Bocas Del Toro,PA,2021-06-01 06:53:41,9.3333,-82.25,78.46,80,76,5.61
369,Serenje,ZM,2021-06-01 06:53:42,-13.2325,30.2352,66.25,60,78,8.52
370,Lytkarino,RU,2021-06-01 06:53:42,55.5814,37.9058,55.78,51,0,8.1
371,Tabuk,PH,2021-06-01 06:53:43,17.4189,121.4443,98.17,33,100,4.34
372,Caraquet,CA,2021-06-01 06:53:43,47.7941,-64.9386,47.21,99,97,3.15
373,Mitsamiouli,KM,2021-06-01 06:53:43,-11.3847,43.2844,80.92,68,3,7.7
374,Adrar,MR,2021-06-01 06:53:44,20.5022,-10.0711,87.66,31,94,6.93
375,Chihuahua,MX,2021-06-01 06:53:44,28.5,-106.0,77.29,18,93,8.46
376,Samarai,PG,2021-06-01 06:53:45,-10.6167,150.6667,79.25,71,95,15.12
377,Gold Coast,AU,2021-06-01 06:51:18,-28.0,153.4333,68.07,73,11,1.01
378,Biak,ID,2021-06-01 06:53:46,-0.9131,122.8766,81.68,76,70,5.82
379,Skibotn,NO,2021-06-01 06:53:46,69.3913,20.2679,51.8,76,16,2.46
380,College,US,2021-06-01 06:53:46,64.8569,-147.8028,64.72,50,75,4.61
381,Mehamn,NO,2021-06-01 06:53:47,71.0357,27.8492,42.71,97,100,17.81
382,Ninghai,CN,2021-06-01 06:53:47,29.2892,121.4247,75.72,95,99,5.39
383,Karwar,IN,2021-06-01 06:53:47,14.8,74.1333,85.19,73,58,12.21
384,Namibe,AO,2021-06-01 06:53:48,-15.1961,12.1522,74.16,63,8,5.14
385,Bouna,CI,2021-06-01 06:53:48,9.2667,-3.0,74.08,90,99,10.78
386,Makat,KZ,2021-06-01 06:53:49,47.6469,53.3463,87.03,30,1,7.94
387,Hirado,JP,2021-06-01 06:53:49,33.3597,129.5531,83.55,73,2,4.32
388,Puerto Escondido,MX,2021-06-01 06:53:22,15.85,-97.0667,80.78,83,100,4.76
389,Pfullingen,DE,2021-06-01 06:53:50,48.4646,9.228,62.44,48,0,3.0
390,Longyearbyen,SJ,2021-06-01 06:53:50,78.2186,15.6401,33.64,93,75,4.61
391,Port Hardy,CA,2021-06-01 06:53:50,50.6996,-127.4199,57.38,94,40,3.44
392,Coahuayana,MX,2021-06-01 06:53:51,18.7333,-103.6833,79.47,88,100,2.98
393,Bakchar,RU,2021-06-01 06:53:52,57.0186,82.0711,73.58,54,100,5.93
394,Green River,US,2021-06-01 06:53:52,41.5286,-109.4662,57.6,41,52,4.54
395,Xining,CN,2021-06-01 06:53:52,36.6167,101.7667,70.93,28,100,5.82
396,Balod,IN,2021-06-01 06:53:53,20.73,81.2047,104.11,23,79,7.23
397,Fayaoue,NC,2021-06-01 06:53:53,-20.65,166.5333,73.81,58,7,14.09
398,Brae,GB,2021-06-01 06:53:54,60.3964,-1.353,49.91,77,8,16.02
399,Ino,JP,2021-06-01 06:53:54,33.55,133.4333,74.73,63,11,5.75
400,Qianguo,CN,2021-06-01 06:53:55,45.1171,124.8568,73.38,19,100,16.33
401,Watford,GB,2021-06-01 06:49:04,51.6553,-0.396,62.78,82,0,3.0
402,Kankon,IN,2021-06-01 06:53:55,15.0167,74.0167,85.8,72,47,12.91
403,Cap Malheureux,MU,2021-06-01 06:53:56,-19.9842,57.6142,80.47,65,0,10.0
404,Benjamin Constant,BR,2021-06-01 06:53:56,-4.3831,-70.0311,75.33,100,100,2.19
405,Zeya,RU,2021-06-01 06:53:57,53.75,127.2667,70.75,39,90,7.16
406,Kendari,ID,2021-06-01 06:53:57,-3.945,122.4989,85.33,66,100,5.66
407,Brainerd,US,2021-06-01 06:51:01,46.358,-94.2008,50.25,87,1,0.0
408,Nelson Bay,AU,2021-06-01 06:53:58,-32.7167,152.15,63.0,86,100,5.14
409,Poum,NC,2021-06-01 06:53:58,-20.2333,164.0167,73.13,60,51,10.76
410,Saint-Francois,FR,2021-06-01 06:53:59,46.4154,3.9054,65.17,72,0,3.44
411,Verkhoyansk,RU,2021-06-01 06:53:59,67.5447,133.385,63.81,43,64,2.98
412,Bingol,TR,2021-06-01 06:53:59,38.8847,40.4939,75.61,28,0,18.59
413,Killybegs,IE,2021-06-01 06:54:00,54.6333,-8.45,52.05,90,100,4.97
414,Tucurui,BR,2021-06-01 06:51:12,-3.7661,-49.6725,72.37,81,33,2.01
415,Amahai,ID,2021-06-01 06:54:01,-3.3333,128.9167,82.6,78,27,10.11
416,Aden,YE,2021-06-01 06:54:01,12.7794,45.0367,88.23,68,5,9.44
417,Pahrump,US,2021-06-01 06:54:02,36.2083,-115.9839,83.17,12,0,1.01
418,Havelock,US,2021-06-01 06:54:02,34.8791,-76.9013,66.15,91,62,3.58
419,Belmonte,BR,2021-06-01 06:54:03,-15.8631,-38.8828,68.5,89,16,3.0
420,Bathsheba,BB,2021-06-01 06:54:03,13.2167,-59.5167,79.41,65,40,15.93
421,Barreiras,BR,2021-06-01 06:54:03,-12.1528,-44.99,62.37,56,8,1.52
422,Masuda,JP,2021-06-01 06:54:04,34.6667,131.85,74.93,64,75,5.75
423,Atar,MR,2021-06-01 06:54:04,20.5169,-13.0499,86.7,33,68,5.1
424,San Quintin,MX,2021-06-01 06:54:05,30.4833,-115.95,59.54,86,11,4.94
425,Pontianak,ID,2021-06-01 06:54:01,-0.0333,109.3333,91.38,62,75,7.47
426,Broome,US,2021-06-01 06:54:05,42.2506,-75.833,53.01,81,100,2.55
427,Fairbanks,US,2021-06-01 06:51:58,64.8378,-147.7164,64.74,48,75,4.61
428,Tadine,NC,2021-06-01 06:54:06,-21.55,167.8833,69.98,62,4,12.21
429,Neuquen,AR,2021-06-01 06:50:31,-38.9516,-68.0591,64.29,45,75,8.05
430,Belle Fourche,US,2021-06-01 06:54:07,44.6714,-103.8522,69.31,46,100,10.11
431,Saldanha,ZA,2021-06-01 06:54:07,-33.0117,17.9442,46.45,82,6,4.34
432,Cookeville,US,2021-06-01 06:52:52,36.1628,-85.5016,61.83,96,75,4.07
433,Santa Rosalia,MX,2021-06-01 06:54:08,27.3167,-112.2833,72.91,36,0,8.19
434,Lebyazhye,RU,2021-06-01 06:54:09,55.2689,66.4947,60.04,39,16,11.12
435,Isangel,VU,2021-06-01 06:54:09,-19.55,169.2667,73.51,73,75,10.4
436,Kinsale,IE,2021-06-01 06:54:09,51.7075,-8.5306,54.77,94,75,5.59
437,Sabha,LY,2021-06-01 06:54:10,27.0377,14.4283,88.27,20,46,15.01
438,Yinchuan,CN,2021-06-01 06:54:10,38.4681,106.2731,88.56,5,0,18.84
439,Shamary,RU,2021-06-01 06:54:11,57.3434,58.2199,61.27,34,31,4.16
440,Shimoda,JP,2021-06-01 06:54:11,34.6667,138.95,71.96,75,24,10.25
441,Manzanillo,CU,2021-06-01 06:54:12,20.3433,-77.1167,73.04,92,38,9.33
442,Nacala,MZ,2021-06-01 06:54:12,-14.5428,40.6728,81.72,65,20,10.36
443,Finnsnes,NO,2021-06-01 06:51:13,69.2296,17.9811,56.01,69,13,2.77
444,Swan Hill,AU,2021-06-01 06:49:31,-35.3378,143.5544,60.35,43,98,6.76
445,Senanga,ZM,2021-06-01 06:54:13,-16.1167,23.2667,65.01,31,0,4.36
446,Zhigansk,RU,2021-06-01 06:54:13,66.7697,123.3711,64.71,33,10,6.96
447,Wladyslawowo,PL,2021-06-01 06:54:14,54.7909,18.4009,61.77,74,100,7.16
448,Atasu,KZ,2021-06-01 06:54:15,48.6814,71.6433,88.56,23,100,2.8
449,San Luis,AR,2021-06-01 06:54:15,-33.295,-66.3356,54.72,39,93,8.19
450,Severodvinsk,RU,2021-06-01 06:54:16,64.5635,39.8302,50.11,70,100,8.86
451,Camargo,MX,2021-06-01 06:54:16,27.6667,-105.1667,79.5,14,1,10.69
452,Hami,CN,2021-06-01 06:54:17,42.8,93.45,88.29,7,94,7.2
453,Boa Vista,BR,2021-06-01 06:54:17,2.8197,-60.6733,75.18,94,90,8.05
454,Pita,GN,2021-06-01 06:54:18,10.8333,-12.5833,72.27,95,86,0.13
455,Banda Aceh,ID,2021-06-01 06:50:21,5.5577,95.3222,85.75,70,100,11.1
456,Puri,IN,2021-06-01 06:54:18,19.8,85.85,97.32,77,40,14.03
457,Pacific Grove,US,2021-06-01 06:54:19,36.6177,-121.9166,63.16,90,40,1.01
458,Beringovskiy,RU,2021-06-01 06:54:19,63.05,179.3167,33.37,84,57,11.81
459,Bilibino,RU,2021-06-01 06:54:19,68.0546,166.4372,64.81,29,77,2.28
460,Kysyl-Syr,RU,2021-06-01 06:54:20,63.8986,122.7617,70.84,23,63,11.56
461,Sao Joao Da Barra,BR,2021-06-01 06:54:20,-21.6403,-41.0511,69.03,91,100,10.6
462,Ystad,SE,2021-06-01 06:54:21,55.4297,13.8204,62.98,66,100,12.95
463,Kazachinskoye,RU,2021-06-01 06:54:21,57.6953,93.2761,71.98,27,99,10.58
464,Curaca,BR,2021-06-01 06:54:21,-8.9903,-39.9094,73.2,76,100,10.63
465,Ternate,ID,2021-06-01 06:54:22,0.8,127.4,84.33,70,100,10.47
466,Benguela,AO,2021-06-01 06:54:22,-12.5763,13.4055,77.2,41,99,5.46
467,Douentza,ML,2021-06-01 06:54:23,14.9951,-2.9517,93.29,28,91,8.48
468,Mae Chan,TH,2021-06-01 06:54:23,20.1467,99.8526,94.78,46,91,2.77
469,Erice,IT,2021-06-01 06:54:24,38.037,12.5865,64.6,94,0,4.21
470,Kargopol,RU,2021-06-01 06:54:24,61.5071,38.9456,59.41,41,71,4.65
471,Ballarat,AU,2021-06-01 06:50:28,-37.5662,143.8496,50.49,64,100,7.74
472,Roma,US,2021-06-01 06:54:25,43.2128,-75.4557,54.84,89,100,1.92
473,Touros,BR,2021-06-01 06:54:25,-5.1989,-35.4608,72.5,88,9,8.81
474,Nizhniy Kuranakh,RU,2021-06-01 06:54:25,58.8353,125.4869,70.48,36,61,6.55
475,Caravelas,BR,2021-06-01 06:54:26,-17.7125,-39.2481,68.54,92,16,2.48
476,Iwanai,JP,2021-06-01 06:54:26,42.9744,140.5089,57.6,62,100,2.89
477,Orocue,CO,2021-06-01 06:54:27,4.7912,-71.3354,73.47,97,100,5.95
478,Domoni,KM,2021-06-01 06:54:27,-12.2569,44.5319,80.37,74,15,7.67
479,Juan Aldama,MX,2021-06-01 06:54:27,24.2908,-103.3944,69.91,42,44,5.41
480,Bowmore,US,2021-06-01 06:54:28,34.9421,-79.3031,60.89,88,76,4.45
481,Waipawa,NZ,2021-06-01 06:54:28,-41.4122,175.5153,48.83,80,61,8.37
482,Bubaque,GW,2021-06-01 06:54:29,11.2833,-15.8333,78.17,81,100,8.93
483,Tabou,CI,2021-06-01 06:54:29,4.423,-7.3528,75.27,93,95,5.88
484,Da Nang,VN,2021-06-01 06:54:30,16.0678,108.2208,98.65,52,20,10.36
485,Castanos,MX,2021-06-01 06:54:30,26.7833,-101.4167,79.97,68,10,5.26
486,Burnie,AU,2021-06-01 06:54:31,-41.0667,145.9167,54.91,80,100,9.55
487,Komsomolskiy,UZ,2021-06-01 06:54:31,40.4272,71.7189,92.55,23,10,4.61
488,Fare,PF,2021-06-01 06:54:31,-16.7,-151.0167,79.38,68,100,14.16
489,Camacha,PT,2021-06-01 06:54:32,33.0833,-16.3333,63.82,72,75,8.05
490,Garissa,KE,2021-06-01 06:54:32,-0.4536,39.6401,83.25,54,71,19.66
491,Sampit,ID,2021-06-01 06:54:33,-2.5333,112.95,86.5,73,41,2.44
492,Marsh Harbour,BS,2021-06-01 06:54:33,26.5412,-77.0636,77.88,73,100,15.17
493,Pajapan,MX,2021-06-01 06:54:34,18.25,-94.7,77.65,82,79,6.13
494,Sabang,ID,2021-06-01 06:54:34,5.8933,95.3214,84.13,72,100,15.46
495,Malanje,AO,2021-06-01 06:51:08,-9.5402,16.341,62.58,40,6,6.38
496,Nizwa,OM,2021-06-01 06:54:35,22.9333,57.5333,104.4,11,98,10.63
497,Denpasar,ID,2021-06-01 06:54:35,-8.65,115.2167,85.66,74,20,7.52
498,Panzhihua,CN,2021-06-01 06:54:35,26.5851,101.7128,92.34,34,100,1.3
499,Great Yarmouth,GB,2021-06-01 06:54:36,52.6083,1.7305,62.24,82,0,7.52
500,Pasighat,IN,2021-06-01 06:54:36,28.0667,95.3333,78.93,91,97,4.92
501,Sioux Lookout,CA,2021-06-01 06:54:37,50.1001,-91.917,53.98,93,1,2.3
502,Macau,MO,2021-06-01 06:51:02,22.2006,113.5461,89.71,94,75,14.97
503,Kungsbacka,SE,2021-06-01 06:51:16,57.4872,12.0761,60.75,85,100,1.01
504,Tommot,RU,2021-06-01 06:54:37,58.9564,126.2925,70.9,38,69,10.87
505,Salinas,US,2021-06-01 06:52:32,36.6777,-121.6555,65.16,83,90,11.5
506,Iberia,US,2021-06-01 06:54:38,29.9502,-91.7507,75.96,88,100,7.63
507,Kortkeros,RU,2021-06-01 06:54:38,61.8106,51.5806,60.8,37,67,10.11
508,Qinggang,CN,2021-06-01 06:54:39,46.6833,126.0833,64.11,46,93,13.96
509,Dondo,MZ,2021-06-01 06:54:39,-19.6094,34.7431,65.71,69,99,2.19
510,Bondowoso,ID,2021-06-01 06:54:39,-7.9135,113.8214,83.48,68,100,0.81
511,Tambacounda,SN,2021-06-01 06:54:40,13.7539,-13.7586,80.65,65,100,8.88
512,Alihe,CN,2021-06-01 06:54:40,50.5667,123.7167,53.19,98,100,7.54
513,Saint-Louis,SN,2021-06-01 06:54:41,16.3333,-15.0,74.84,70,100,11.7
514,Gouloure,BF,2021-06-01 06:54:41,12.2306,-1.9289,78.53,56,100,13.09
515,San Carlos De Bariloche,AR,2021-06-01 06:54:42,-41.1456,-71.3082,51.55,82,75,14.65
516,Reconquista,AR,2021-06-01 06:54:42,-29.15,-59.65,49.96,60,0,7.38
517,Staryy Nadym,RU,2021-06-01 06:54:42,65.6118,72.6842,51.13,44,100,14.18
518,Sarankhola,BD,2021-06-01 06:52:05,22.3082,89.7897,95.13,54,100,11.7
519,Villarrica,PY,2021-06-01 06:54:43,-25.75,-56.4333,51.04,51,0,3.22
520,Lagoa Vermelha,BR,2021-06-01 06:54:43,-28.2086,-51.5258,41.95,61,44,1.74
521,Prieska,ZA,2021-06-01 06:54:44,-29.6641,22.7474,47.48,61,0,8.28
522,Panacan,PH,2021-06-01 06:54:44,9.2463,118.4082,84.31,73,100,3.29
523,Szprotawa,PL,2021-06-01 06:54:45,51.5656,15.5366,66.13,58,100,6.24
524,Gwadar,PK,2021-06-01 06:54:45,25.1216,62.3254,92.08,61,0,9.28
525,Tanout,NE,2021-06-01 06:54:46,14.9709,8.8879,90.73,8,0,4.32
526,Najran,SA,2021-06-01 06:54:46,17.4924,44.1277,92.05,9,0,20.15
527,Porto Belo,BR,2021-06-01 06:54:46,-27.1578,-48.5531,63.16,90,99,5.86
528,Baruun-Urt,MN,2021-06-01 06:54:47,46.6806,113.2792,55.78,20,100,14.63
529,Liaozhong,CN,2021-06-01 06:54:47,41.5061,122.7242,77.49,26,1,6.93
530,Cabilauan,PH,2021-06-01 06:54:48,10.8922,122.6592,80.06,87,100,8.99
531,Thayetmyo,MM,2021-06-01 06:54:48,19.3167,95.1833,103.62,28,88,6.06
532,Jalu,LY,2021-06-01 06:54:48,29.0331,21.5482,80.65,30,0,10.16
533,Buchanan,LR,2021-06-01 06:54:49,5.8808,-10.0467,75.72,90,100,3.27
534,Khani,GE,2021-06-01 06:54:49,41.9563,42.9566,67.57,46,83,3.89
535,Yecapixtla,MX,2021-06-01 06:54:50,18.8833,-98.8667,73.6,80,70,2.84
536,New Waterford,US,2021-06-01 06:54:50,40.8451,-80.6145,55.65,86,100,2.66
537,Pemberton,CA,2021-06-01 06:50:00,50.3164,-122.8027,57.06,94,98,0.47
538,Nanakuli,US,2021-06-01 06:54:51,21.3906,-158.1547,79.99,65,40,4.09
539,Rantepao,ID,2021-06-01 06:54:51,-2.9701,119.8978,81.97,60,70,4.92
540,Prince Rupert,CA,2021-06-01 06:54:51,54.3161,-130.3201,55.49,97,90,9.22
541,Alice Springs,AU,2021-06-01 06:54:52,-23.7,133.8833,80.15,12,75,6.89
542,Neubrandenburg,DE,2021-06-01 06:54:52,53.5667,13.2667,61.9,74,100,9.82
543,Kutum,SD,2021-06-01 06:54:53,14.2,24.6667,90.01,18,58,11.32
544,Alyangula,AU,2021-06-01 06:54:53,-13.8483,136.4192,82.27,69,75,14.18
545,Vestmannaeyjar,IS,2021-06-01 06:54:53,63.4427,-20.2734,45.19,83,100,15.66
546,Shestakovo,RU,2021-06-01 06:54:54,56.4915,103.96,71.96,30,89,12.75
547,Yagodnoye,RU,2021-06-01 06:54:54,62.55,149.6667,47.73,55,100,4.59
548,Yarada,IN,2021-06-01 06:54:55,17.65,83.2667,95.32,59,40,15.68
549,General Roca,AR,2021-06-01 06:54:55,-39.0333,-67.5833,64.8,50,100,21.52
550,Shakhtinsk,KZ,2021-06-01 06:54:55,49.71,72.5872,84.76,26,97,10.36
551,Noumea,NC,2021-06-01 06:54:54,-22.2763,166.4572,73.0,99,80,9.06
552,Ponta Delgada,PT,2021-06-01 06:54:56,37.7333,-25.6667,59.72,72,20,19.57
553,Torrington,US,2021-06-01 06:54:56,41.8007,-73.1212,51.84,95,85,3.8
554,Borskoye,RU,2021-06-01 06:54:57,53.0333,51.7167,72.34,60,100,6.78
555,Ixtapa,MX,2021-06-01 06:54:57,20.7,-105.2,80.22,71,100,2.84
556,Bambari,CF,2021-06-01 06:54:58,5.768,20.6757,77.32,81,40,8.52
557,Ruthen,DE,2021-06-01 06:54:58,51.4909,8.436,64.35,55,0,7.0
